Day of the week,Time of day,LONGITUDE,LATITUDE,Weather,CrashServerity,Lighting,RoadCondition
1,3,149.13970761226,-35.2572616491439,0,0,0,0
4,1,149.085447131541,-35.4422714019158,0,0,0,0
5,2,149.155274712287,-35.3965054637851,0,0,0,0
2,3,149.14879031685,-35.2547910704818,6,0,0,3
3,3,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.14879031685,-35.2547910704818,0,0,0,0
7,4,149.14879031685,-35.2547910704818,0,0,3,0
1,4,149.14879031685,-35.2547910704818,0,0,3,0
7,4,149.14879031685,-35.2547910704818,6,0,4,3
6,2,149.14879031685,-35.2547910704818,6,0,0,3
2,1,149.14255040352,-35.2889829590796,0,0,0,0
1,1,149.119711373678,-35.323289731704,0,0,0,0
5,3,149.14879031685,-35.2547910704818,6,0,0,3
5,1,149.14879031685,-35.2547910704818,0,0,1,0
3,3,149.14879031685,-35.2547910704818,0,0,4,0
6,2,149.14879031685,-35.2547910704818,0,0,0,0
2,1,149.14879031685,-35.2547910704818,0,0,3,0
2,3,149.14879031685,-35.2547910704818,0,0,1,0
2,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.03065578034,-35.2246141073132,0,0,0,0
2,1,149.116687668214,-35.3817835201166,0,1,0,0
1,3,149.140028100872,-35.251556302049,6,0,1,3
1,1,149.069421230151,-35.4246252207827,6,0,0,3
3,3,149.100599928505,-35.3510083801739,0,0,0,0
3,3,149.127503254226,-35.2897106009905,0,1,0,0
1,1,149.082260556909,-35.3401084900286,0,0,0,0
3,3,149.154782064697,-35.3428277583402,0,0,0,0
1,3,149.07274157869,-35.3480358705854,0,0,0,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
5,2,149.130084804379,-35.1846745076942,0,0,0,0
1,3,149.149719577477,-35.2966896252895,0,0,0,0
7,2,149.069691828628,-35.2554963411782,0,0,0,0
2,3,149.163465702975,-35.3455117478356,0,0,3,0
4,1,149.095301801917,-35.2013506849441,0,1,0,0
1,3,149.098212912357,-35.3134027286223,0,0,1,0
4,1,149.083830427582,-35.3488496570009,0,0,0,0
3,3,149.177545570916,-35.3349753844237,0,0,0,0
7,3,149.114212791605,-35.4166637943068,0,0,0,0
5,1,149.082884827974,-35.312881312837,0,0,0,0
2,4,149.14879031685,-35.2547910704818,0,0,5,0
3,2,149.089219154859,-35.3474492660386,0,0,0,0
1,2,149.14879031685,-35.2547910704818,0,0,0,0
4,4,149.05237565071,-35.3807060462639,0,0,0,0
1,1,149.088689944442,-35.256053132744,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.14879031685,-35.2547910704818,6,0,0,3
7,4,149.14879031685,-35.2547910704818,0,0,3,0
3,1,149.14879031685,-35.2547910704818,0,0,0,0
1,1,149.082403898792,-35.3437712931171,0,0,0,0
5,3,149.127947118975,-35.2472877429611,0,0,0,0
3,1,149.13073483915,-35.2601370045768,6,0,0,3
1,2,149.14879031685,-35.2547910704818,6,0,0,3
4,1,149.14879031685,-35.2547910704818,6,0,0,3
3,1,149.179368675958,-35.3389743885153,1,0,0,3
5,4,149.14879031685,-35.2547910704818,0,0,4,0
5,1,149.130837266025,-35.2698795512866,0,0,0,0
5,3,149.140662033946,-35.2903909908311,1,0,0,0
3,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.14879031685,-35.2547910704818,6,0,1,3
2,2,149.150676223293,-35.252517697029,0,0,0,0
2,1,149.061248842586,-35.3862091520732,0,0,0,0
1,3,149.14879031685,-35.2547910704818,0,0,1,0
5,2,149.14879031685,-35.2547910704818,6,0,0,3
3,3,149.14879031685,-35.2547910704818,6,0,0,3
5,3,149.056303413235,-35.379217526276,0,0,0,0
6,2,149.056225174306,-35.2436146366678,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
2,2,149.067294652673,-35.2374001026008,0,0,0,0
1,2,149.14879031685,-35.2547910704818,0,0,0,0
6,4,149.14879031685,-35.2547910704818,0,0,5,0
3,3,149.080914809406,-35.3482115380743,6,0,3,3
7,3,149.129713852618,-35.2756397360894,0,0,0,0
5,3,149.084278951481,-35.3461546414249,0,0,0,0
2,3,149.094148798496,-35.3490140727103,0,0,0,0
7,4,149.14879031685,-35.2547910704818,4,0,5,0
3,3,149.071066745664,-35.2429229903538,0,0,0,0
1,4,149.095096066149,-35.3335402033384,0,0,3,0
5,1,149.14879031685,-35.2547910704818,0,0,0,0
1,1,149.126587989465,-35.2800680006163,0,0,0,0
7,3,149.133728225317,-35.2487419840987,0,0,0,0
4,4,149.14879031685,-35.2547910704818,0,0,3,0
4,3,149.070783316222,-35.3477124367169,0,0,0,0
5,1,149.14879031685,-35.2547910704818,0,0,0,0
1,3,149.09017835318,-35.3496566887145,0,0,0,0
7,1,149.055635197868,-35.2493739514194,0,1,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
7,2,149.14879031685,-35.2547910704818,0,0,0,0
4,1,149.153091741986,-35.2391040523184,6,0,0,3
6,3,149.14879031685,-35.2547910704818,0,0,0,0
7,1,149.028474197685,-35.2421892054742,0,0,0,0
1,3,149.137642864483,-35.2508919192231,0,0,0,0
5,4,149.091367485883,-35.4377253079898,0,0,3,0
4,3,149.067329026948,-35.193003519889,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
5,2,149.13408459543,-35.2734182031542,6,0,0,3
5,3,149.180479836754,-35.3286715197938,0,1,0,0
5,3,149.105719173919,-35.4029629722637,0,0,0,0
3,4,149.140902759157,-35.2488876108103,0,0,0,0
1,2,149.130197679639,-35.2758104930347,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
7,2,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.043635565399,-35.1921743524834,0,0,0,0
6,4,149.14879031685,-35.2547910704818,0,1,3,0
1,3,149.078713894455,-35.4243588896122,0,0,0,0
4,4,149.14879031685,-35.2547910704818,0,0,4,0
7,3,149.137246570045,-35.2644112930267,6,0,0,3
4,1,149.110495436909,-35.2431397551485,4,0,0,0
1,1,149.133859721195,-35.2485165325842,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,1,0
3,3,149.14879031685,-35.2547910704818,0,0,1,0
3,3,149.135856612368,-35.2609519054542,0,0,0,0
4,1,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.102597077017,-35.4064802646357,0,0,0,0
4,4,149.100492529168,-35.4438021191361,6,0,4,3
1,4,149.151692260915,-35.2303183836143,0,0,3,0
2,2,149.107977388317,-35.1957982148329,6,0,0,3
2,2,149.14879031685,-35.2547910704818,0,0,0,0
4,4,149.14879031685,-35.2547910704818,0,1,5,0
2,3,149.069386140725,-35.3921265409551,0,1,1,0
5,4,149.14879031685,-35.2547910704818,0,0,1,0
4,2,149.145561080862,-35.2159502428138,1,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.153076036177,-35.3980041556348,0,0,5,0
4,3,149.117052643178,-35.383153087005,6,0,1,3
4,4,149.133307169005,-35.311352998941,0,1,4,0
4,1,149.161246582758,-35.3411524970486,0,0,0,0
3,1,149.133526821606,-35.253563957005,0,0,0,0
4,4,149.062963436266,-35.3161723973178,0,0,1,0
7,4,149.14879031685,-35.2547910704818,0,0,5,0
2,1,149.141316175425,-35.1629133713998,0,0,0,0
3,4,149.115349726137,-35.2588987125875,6,0,4,3
6,3,149.138045938931,-35.2487104303861,0,0,0,0
4,1,149.126957083351,-35.2768861896126,0,0,0,0
1,4,149.074577671249,-35.4153127622764,0,0,0,0
7,1,149.085570641323,-35.3511737920774,0,0,0,0
5,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.14879031685,-35.2547910704818,7,0,3,3
7,4,149.145634986952,-35.181233160326,6,0,1,3
1,1,149.14879031685,-35.2547910704818,0,0,4,0
6,4,149.140739009082,-35.2904089323739,1,1,0,3
6,1,149.095301801917,-35.2013506849441,6,0,0,3
3,4,149.14879031685,-35.2547910704818,0,0,4,0
1,3,149.155575520873,-35.1844841654657,0,0,0,0
5,4,149.13625046134,-35.302130095764,6,0,3,3
4,4,149.087011824027,-35.4546443325571,0,0,4,0
7,3,149.146199463107,-35.3149080408062,0,0,0,0
7,3,149.086327968098,-35.3261636157783,0,0,0,0
3,3,149.070992501599,-35.3479556670091,0,0,0,0
4,3,149.130946958869,-35.2181558882471,0,0,0,0
4,2,149.14879031685,-35.2547910704818,1,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
6,4,149.100927940277,-35.4587622443804,0,1,1,0
2,3,149.187680667615,-35.3124926411795,0,0,0,0
2,2,149.142836391371,-35.3158761416923,0,0,0,0
1,3,149.093228440222,-35.3844787870565,0,0,3,0
1,3,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.068192118352,-35.2480255896263,0,0,0,0
4,4,149.086011435517,-35.3869259582,0,0,3,0
4,3,149.092476882884,-35.4564071072256,0,0,0,0
5,4,149.14525907801,-35.2851676130381,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
5,4,149.134486243297,-35.2773292610362,0,0,3,0
4,3,149.14879031685,-35.2547910704818,0,0,4,0
4,1,149.172276638383,-35.3838753664164,1,0,0,0
3,3,149.06349655524,-35.2415747319178,0,0,0,0
7,4,149.14879031685,-35.2547910704818,0,0,4,0
3,2,149.180543236728,-35.3274457272781,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.14879031685,-35.2547910704818,0,0,1,0
7,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.14879031685,-35.2547910704818,1,0,0,3
4,4,149.057433632162,-35.3737735606501,0,0,3,0
2,2,149.134751895298,-35.3213103314907,6,0,0,3
6,4,149.14879031685,-35.2547910704818,0,0,4,0
5,1,149.089793483122,-35.2497435436535,0,0,0,0
2,2,149.095323904593,-35.2014858598787,0,0,0,0
5,3,149.082752949077,-35.3129534935318,7,0,4,3
4,1,149.14879031685,-35.2547910704818,0,0,1,0
2,1,149.128246169559,-35.2564803458401,7,0,0,3
2,3,149.14879031685,-35.2547910704818,0,0,1,0
3,2,149.05438841588,-35.2199029847294,0,0,0,0
1,4,149.170388769738,-35.3808497058563,0,1,5,0
3,2,149.14879031685,-35.2547910704818,0,0,0,0
2,1,149.083841072568,-35.3484621130267,7,0,1,3
7,4,149.14879031685,-35.2547910704818,0,0,3,0
1,3,149.091367485883,-35.4377253079898,6,0,0,3
6,2,149.14879031685,-35.2547910704818,0,0,0,0
5,1,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.165818640702,-35.3563868202273,0,0,0,0
2,2,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.067149158807,-35.4191558178482,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
1,2,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.028518134579,-35.2421621606127,6,0,1,3
4,4,149.14879031685,-35.2547910704818,0,0,5,0
5,1,149.065088101484,-35.3197764421599,0,0,0,0
5,3,149.122625227358,-35.1886473245629,0,0,3,0
5,4,149.14879031685,-35.2547910704818,0,0,3,0
4,1,149.14879031685,-35.2547910704818,0,0,0,0
1,4,149.14879031685,-35.2547910704818,1,0,3,0
6,4,149.102597077017,-35.4064802646357,0,0,4,0
4,1,149.13399136789,-35.248390220081,0,0,0,0
6,3,149.09159098985,-35.2345830384708,0,0,0,0
7,2,149.140772219062,-35.2905530978346,1,0,0,0
7,4,149.102597077017,-35.4064802646357,0,0,3,0
3,1,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.001045651264,-35.211916778619,0,0,0,0
2,1,149.06386846668,-35.3211919676421,0,0,0,0
4,4,149.148722003312,-35.253394190245,0,1,4,3
4,1,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.177793126821,-35.3323704246334,0,0,0,0
7,3,149.14879031685,-35.2547910704818,0,0,4,0
5,4,149.14879031685,-35.2547910704818,6,0,4,3
6,3,149.141931143088,-35.1582456789206,6,0,4,3
5,3,149.14879031685,-35.2547910704818,6,0,0,3
1,3,149.100766507892,-35.4328429071599,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.093605180808,-35.2596818994853,6,0,4,3
2,4,149.14879031685,-35.2547910704818,0,0,5,0
4,1,149.068611825793,-35.4169200397211,0,0,0,0
2,4,149.14879031685,-35.2547910704818,0,1,4,0
1,1,149.153842318377,-35.2473226748432,0,0,0,0
4,1,149.048775686677,-35.2415894505062,0,0,0,0
5,4,149.030395153296,-35.2361413844362,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
2,1,149.137668360681,-35.1838032254199,0,0,0,0
4,3,149.06989803495,-35.2520534033488,0,0,0,0
2,3,149.187241349465,-35.3127186013239,0,0,0,0
2,3,149.14879031685,-35.2547910704818,6,0,0,3
6,1,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.102597077017,-35.4064802646357,0,0,0,0
2,3,149.1288623897,-35.2795790920968,0,0,0,0
6,4,149.05811003914,-35.2357007726986,0,0,3,0
6,4,149.14879031685,-35.2547910704818,0,1,0,1
2,1,149.081743845705,-35.2786882263375,0,0,0,0
4,4,149.14879031685,-35.2547910704818,0,0,4,0
4,4,149.14879031685,-35.2547910704818,0,0,5,0
4,1,149.14879031685,-35.2547910704818,0,0,0,0
6,2,149.080031775899,-35.2308681324607,0,0,0,0
3,1,149.14879031685,-35.2547910704818,0,1,0,0
2,1,149.124406638984,-35.307495426829,0,0,0,0
4,3,149.14879031685,-35.2547910704818,6,0,1,3
5,4,149.14879031685,-35.2547910704818,0,0,4,0
2,4,149.14879031685,-35.2547910704818,0,0,3,0
7,4,149.14879031685,-35.2547910704818,6,0,3,3
3,3,149.172070371702,-35.3249880027629,6,0,0,3
5,3,149.102729177797,-35.3396257057821,0,0,3,0
7,4,149.14879031685,-35.2547910704818,0,0,4,0
4,2,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.130141097892,-35.2747110109584,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.055566090919,-35.2437500806364,0,0,0,0
5,3,149.14879031685,-35.2547910704818,6,0,0,3
2,2,149.14879031685,-35.2547910704818,0,0,0,0
7,2,149.129965908933,-35.2751528038602,0,0,0,0
7,4,149.14879031685,-35.2547910704818,0,0,3,0
2,3,149.162808003187,-35.3409071880918,0,0,0,0
3,1,149.125565926679,-35.3007640374545,0,0,0,0
3,2,149.097634894398,-35.3076441428447,0,0,0,0
3,3,149.14879031685,-35.2547910704818,6,0,0,3
1,1,148.974653417443,-35.4501761965214,0,0,0,0
5,3,149.14879031685,-35.2547910704818,6,0,0,3
2,3,149.174408849188,-35.3015126137209,0,0,0,0
3,1,149.14879031685,-35.2547910704818,0,0,0,0
5,4,149.14879031685,-35.2547910704818,0,0,4,0
4,2,149.14847816739,-35.3228544703146,6,0,0,3
5,3,149.14879031685,-35.2547910704818,6,0,0,3
2,1,149.14879031685,-35.2547910704818,0,0,0,0
6,1,149.102703898553,-35.2121604533515,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
4,1,149.136343583116,-35.2843301233334,0,0,0,0
6,4,149.128541767293,-35.2782906045282,0,0,3,0
7,2,149.14879031685,-35.2547910704818,0,0,0,0
5,4,149.083830427582,-35.3488496570009,0,0,3,0
4,3,149.153842318377,-35.2473226748432,6,0,1,3
1,1,149.089878035843,-35.2574943691806,1,0,0,0
6,1,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.129536518866,-35.2746304999686,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.09159098985,-35.2345830384708,0,0,0,0
6,2,149.027060057545,-35.2056249026965,1,0,0,3
5,3,149.14879031685,-35.2547910704818,0,1,0,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
5,2,149.14879031685,-35.2547910704818,7,0,0,3
1,3,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
4,2,149.14879031685,-35.2547910704818,1,0,0,0
1,1,149.124406638984,-35.307495426829,0,1,0,0
4,4,149.14879031685,-35.2547910704818,4,0,4,3
3,3,149.230684316947,-35.3289505958253,0,1,0,0
3,3,149.051648297229,-35.1883053557552,7,0,0,3
6,2,149.078713894455,-35.4243588896122,0,0,0,0
3,2,149.14879031685,-35.2547910704818,1,0,0,0
6,1,149.103716982061,-35.2335377416899,0,0,0,0
1,3,149.082260556909,-35.3401084900286,0,0,0,0
4,3,149.103141670022,-35.4204490745162,0,0,0,0
3,1,149.14879031685,-35.2547910704818,0,0,0,0
2,4,149.14879031685,-35.2547910704818,0,0,5,0
5,1,149.119910338878,-35.1863065184134,1,0,0,3
7,3,149.14879031685,-35.2547910704818,6,0,0,3
5,3,149.124406638984,-35.307495426829,6,0,3,3
4,3,149.074228349729,-35.2261848032224,0,0,0,0
4,1,149.083176818311,-35.4042405872888,0,0,0,0
2,2,149.095590360892,-35.3080872370295,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.119910338878,-35.1863065184134,0,0,0,0
5,1,149.125848701078,-35.3010590624956,0,0,0,0
3,1,149.130772000387,-35.2703302478024,0,0,0,0
4,3,149.14879031685,-35.2547910704818,0,0,0,0
5,4,149.147887884437,-35.2086202802896,0,0,3,0
1,2,149.121830785949,-35.2734572621998,0,0,0,0
6,3,149.085853718783,-35.3480552886647,0,0,0,0
7,2,149.139861470419,-35.2572795085079,0,0,0,0
1,1,149.086294422519,-35.3487940327776,0,0,0,0
6,3,149.098279087595,-35.3437207543571,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
5,2,149.074654808714,-35.4154028444677,0,0,0,0
6,1,149.14879031685,-35.2547910704818,0,0,0,0
6,2,149.14879031685,-35.2547910704818,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.133972934242,-35.2866217928384,0,0,0,0
5,3,149.133234117794,-35.2706251666981,7,0,3,3
3,1,149.14879031685,-35.2547910704818,0,0,0,0
4,4,149.14879031685,-35.2547910704818,6,0,3,3
2,3,149.078455543199,-35.2891808424301,0,0,3,0
4,3,149.14879031685,-35.2547910704818,0,0,0,0
5,1,149.14879031685,-35.2547910704818,0,0,0,0
3,2,149.074567183043,-35.3475211827934,0,0,0,0
3,4,149.09159098985,-35.2345830384708,0,0,3,0
2,3,149.133859721195,-35.2485165325842,0,0,3,0
2,3,149.093733901442,-35.4259715737308,0,1,0,0
4,1,149.154573495905,-35.3430623343836,0,0,0,0
5,3,149.128796177702,-35.1818097288573,0,0,0,0
3,3,149.127145654093,-35.2856733031214,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.087216108091,-35.3348871477111,0,0,0,0
2,3,149.183111189159,-35.3403209524005,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,0,0,0
1,2,149.017650849806,-35.2195595598519,0,0,0,0
4,2,149.093978469288,-35.3333504603283,0,0,0,0
1,4,149.083830427582,-35.3488496570009,0,0,3,0
6,1,149.163751667011,-35.3281532964784,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,0,0,0
7,2,149.051978085922,-35.3360313426467,0,0,0,0
6,1,149.14879031685,-35.2547910704818,0,0,0,0
1,2,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.071920877053,-35.3964422028307,0,0,0,0
3,3,149.070783316222,-35.3477124367169,6,0,0,3
5,3,149.072460155316,-35.3963788348286,0,0,0,0
5,1,149.130894315604,-35.3154200941367,0,1,0,0
3,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.120974321138,-35.4418653548486,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,1,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
7,4,149.132929190655,-35.2071764145069,0,0,3,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
5,1,149.074078339319,-35.4241902243828,0,0,0,0
3,3,149.101832392731,-35.1989575104959,0,0,1,0
1,2,149.094168939838,-35.3367029741569,0,0,0,0
5,2,149.14879031685,-35.2547910704818,0,0,0,0
4,1,149.122348215703,-35.3057489297303,0,0,0,0
1,3,149.074546745493,-35.2260224031073,0,0,0,0
4,1,149.149637991214,-35.2045985988706,0,0,1,0
3,1,149.151576486776,-35.3024374811311,0,0,1,0
5,3,149.100599928505,-35.3510083801739,0,0,0,0
2,3,149.087149971347,-35.3347339780383,0,0,0,0
5,2,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,1,0,0
5,1,149.071146632874,-35.3481268252893,0,0,0,0
5,3,149.14879031685,-35.2547910704818,0,0,1,0
5,3,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.086237705984,-35.2539457604526,0,0,0,0
1,1,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.133190340136,-35.3140568732855,0,0,0,0
6,3,149.165486065999,-35.2003792264766,0,0,0,0
7,1,149.175952952768,-35.3306605973752,1,0,0,0
7,3,149.134676894323,-35.2869365061316,0,0,0,0
6,4,149.14879031685,-35.2547910704818,0,0,4,0
1,1,149.14879031685,-35.2547910704818,0,1,0,0
3,3,149.112757368409,-35.285524246284,0,0,1,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.14879031685,-35.2547910704818,0,0,0,0
4,2,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.13406670316,-35.247362703282,0,0,0,0
3,1,149.075831975616,-35.2396668861713,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.074546745493,-35.2260224031073,0,0,0,0
3,3,149.065637915174,-35.3197761860301,6,1,0,3
3,1,149.122510417805,-35.2642817777004,0,0,0,0
3,4,149.087338691911,-35.336554379985,6,0,4,3
4,3,149.14879031685,-35.2547910704818,0,1,0,0
2,3,149.128274029248,-35.2228361180188,0,0,0,0
5,1,149.121720537956,-35.2732050114566,0,0,0,0
4,3,149.154067618941,-35.3431170157888,0,0,4,0
3,1,149.118227350301,-35.3154772380029,0,0,0,3
6,4,149.14879031685,-35.2547910704818,0,0,4,1
5,3,149.14879031685,-35.2547910704818,1,0,0,3
4,3,149.14879031685,-35.2547910704818,0,0,0,0
6,2,149.14879031685,-35.2547910704818,0,0,0,0
1,2,149.119548030762,-35.1862888230711,0,0,0,0
5,1,149.115792629572,-35.2867202869632,0,0,0,0
4,3,149.05759390164,-35.2359623471481,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,1,0
1,3,149.14879031685,-35.2547910704818,0,0,0,0
1,1,149.07589583843,-35.2506082157433,0,0,0,0
5,4,149.14879031685,-35.2547910704818,0,0,4,0
3,3,149.07494132224,-35.2522850933334,0,1,0,0
5,4,149.14879031685,-35.2547910704818,6,0,3,3
1,2,149.14879031685,-35.2547910704818,0,0,0,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
3,1,149.132588913097,-35.2072668884065,0,0,0,0
1,3,149.14879031685,-35.2547910704818,1,0,0,0
2,2,149.14879031685,-35.2547910704818,0,0,0,0
7,3,149.14879031685,-35.2547910704818,0,0,0,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
6,4,149.136927978416,-35.1871279740144,0,0,3,0
2,4,149.046093581667,-35.2136689896715,6,0,3,3
4,3,149.116605476654,-35.4443386808974,0,1,0,0
2,1,149.14879031685,-35.2547910704818,0,0,0,0
3,2,149.14879031685,-35.2547910704818,0,0,0,0
3,4,149.105719173919,-35.4029629722637,0,0,3,0
1,2,149.018891896364,-35.2194963805444,0,0,0,0
3,2,149.046444881951,-35.2133985013816,0,0,0,0
1,3,149.144924704299,-35.321939233997,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,0,0,0
5,3,149.057394914245,-35.3454653993119,0,0,0,0
2,1,149.153667023824,-35.2971986899269,6,0,0,3
3,1,149.083616169232,-35.4075878044104,0,0,0,0
2,3,149.14879031685,-35.2547910704818,0,0,0,0
1,3,149.056550066521,-35.349151840635,0,0,0,0
3,3,149.14879031685,-35.2547910704818,6,0,0,3
4,3,149.070783316222,-35.3477124367169,1,0,0,0
2,1,149.133972934242,-35.2866217928384,0,0,0,0
7,2,149.131466916667,-35.2866964515676,0,0,0,0
7,3,149.133972934242,-35.2866217928384,0,0,0,0
4,3,149.14879031685,-35.2547910704818,0,0,1,0
3,3,149.083830427582,-35.3488496570009,0,0,0,0
5,3,149.092146876612,-35.349132627078,0,0,1,0
6,3,149.14879031685,-35.2547910704818,0,0,0,0
6,1,149.063967264492,-35.2390689999797,0,0,0,0
7,4,149.093081577219,-35.4020981817805,0,0,5,0
3,1,149.115438941709,-35.3104957994451,6,1,0,3
2,3,149.072008930509,-35.3964421571033,6,0,0,3
2,3,149.094062022559,-35.3185608766527,0,0,0,0
3,1,149.14879031685,-35.2547910704818,4,0,0,0
3,4,149.137246068198,-35.3200189292993,1,0,0,0
5,2,149.162404932928,-35.3313093850441,0,0,0,0
3,3,149.070783316222,-35.3477124367169,0,0,3,0
2,2,149.06986542823,-35.2525310905849,0,0,0,0
4,4,149.187490033773,-35.265636497121,0,0,5,0
1,2,149.14879031685,-35.2547910704818,0,0,0,0
4,3,149.088275027254,-35.3493785634794,0,0,0,0
3,2,149.137323576384,-35.2644652873205,0,0,0,0
5,1,149.071058563638,-35.3480367455725,0,0,0,0
4,2,149.087907893323,-35.2515747795195,0,0,0,0
6,2,149.14879031685,-35.2547910704818,0,0,0,0
5,1,149.06991691972,-35.4249133694256,4,0,0,3
7,3,149.14879031685,-35.2547910704818,0,0,3,0
3,3,149.14879031685,-35.2547910704818,0,0,0,0
3,3,149.14879031685,-35.2547910704818,0,0,3,0
6,1,149.14879031685,-35.2547910704818,1,0,0,0
1,3,149.094875205764,-35.3285011022596,0,0,4,0
1,2,149.125447843852,-35.2821059520128,6,0,0,3
4,1,149.14879031685,-35.2547910704818,0,0,0,0
